sample_id,avg_elements,min_elements,max_elements,density_category
1658834868730,7.0,7,7,low
1656522415184,238.0,238,238,high
1656062442618,130.0,130,130,medium
1656546087099,384.0,384,384,high
1656202029661,132.0,132,132,medium
1655984777142,6.0,6,6,low
1657077608921,70.0,70,70,medium
1655903952684,114.0,114,114,medium
1658287264969,43.0,43,43,low
1655967787307,8.0,8,8,low
1656150155068,44.0,44,44,low
1656405272286,123.0,123,123,medium
1657227013826,257.0,257,257,high
1659006909915,43.0,43,43,low
1658272659971,43.0,43,43,low
1657157357452,139.0,139,139,medium
1656138774858,151.0,151,151,high
1657146278264,7.0,7,7,low
1656613489685,340.0,340,340,high
1656000046221,185.0,185,185,high
1659105333327,58.0,58,58,medium
1658267646594,25.0,25,25,low
1656248992058,8.0,8,8,low
1658497137683,102.0,102,102,medium
1657237817556,43.0,43,43,low
1657363708081,43.0,43,43,low
1656164937598,178.0,178,178,high
1656140270546,51.0,51,51,medium
1656593369167,340.0,340,340,high
1655998459416,42.0,42,42,low
1656356937625,7.0,7,7,low
1656189990282,96.0,96,96,medium
1657225778478,7.0,7,7,low
1656168054994,37.0,37,37,low
1656019087494,299.0,299,299,high
1656132694418,66.0,66,66,medium
1657176891452,56.0,56,56,medium
1656330219647,335.0,335,335,high
1656022537134,110.0,110,110,medium
1656024676958,182.0,182,182,high
1656068479210,59.0,59,59,medium
1658466345105,7.0,7,7,low
1656327690430,37.0,37,37,low
1656008819676,229.0,229,229,high
1656343581344,82.0,82,82,medium
1657158364786,63.0,63,63,medium
1656444587936,241.75,236,249,high
1657170538058,7.0,7,7,low
1658390774976,43.0,43,43,low
1656150630456,57.0,57,57,medium
1656246537727,179.0,179,179,high
1657269949559,187.0,187,187,high
1656289941100,41.0,41,41,low
1655919059777,65.0,65,65,medium
1657301586520,30.0,30,30,low
1656537701321,95.0,95,95,medium
1655982647330,253.0,253,253,high
1657187728109,187.0,187,187,high
1656275046170,172.0,172,172,high
1656324009965,8.0,8,8,low
1655959592179,15.0,15,15,low
1656167125901,316.0,316,316,high
1660004171123,7.0,7,7,low
1657260567826,184.0,184,184,high
1656351785584,18.0,18,18,low
1656374991328,17.0,17,17,low
1657102724868,65.0,65,65,medium
1657139982050,123.0,123,123,medium
1656181457193,230.0,230,230,high
1657352940824,187.0,187,187,high
1656613959375,94.0,94,94,medium
1657113378186,43.0,43,43,low
1655943862547,116.0,116,116,medium
1656031338233,6.0,6,6,low
1657092680774,202.0,202,202,high
1656108050167,173.0,173,173,high
1656318187545,7.0,7,7,low
1656239369316,29.0,29,29,low
1655942740937,105.0,105,105,medium
1660007987712,43.0,43,43,low
1658393309368,7.0,7,7,low
1657104145523,130.0,130,130,medium
1656052476753,21.0,21,21,low
1656037267272,56.0,56,56,medium
1656070343426,139.0,139,139,medium
1658716095904,7.0,7,7,low
1657251168039,30.0,30,30,low
1656097016015,85.0,84,86,medium
1656580233651,43.0,43,43,low
1656189560418,141.0,141,141,medium
1656173461754,8.0,8,8,low
1655995656447,281.0,281,281,high
1657188369954,166.0,166,166,high
1655932366570,229.0,229,229,high
1656054005040,30.0,30,30,low
1658338927952,43.0,43,43,low
1656583773585,25.0,25,25,low
1656391091145,17.0,17,17,low
1656186439581,144.0,144,144,medium
1656578002684,105.0,105,105,medium
1655892866327,41.0,34,48,low
1657277538540,257.0,257,257,high
1656115768085,34.0,34,34,low
1656280189849,66.0,66,66,medium
1656028875607,39.0,39,39,low
1655938884351,246.0,246,246,high
1656018775100,7.0,7,7,low
1655934704102,44.0,44,44,low
1658343501122,7.0,7,7,low
1656003564196,171.0,171,171,high
1658331538414,43.0,43,43,low
1656000482368,50.5,49,51,medium
1655967518908,29.0,29,29,low
1658384574414,7.0,7,7,low
1657232588510,187.0,187,187,high
1658383155122,7.0,7,7,low
1657145861212,257.0,257,257,high
1659034413290,187.0,187,187,high
1657434597978,43.0,43,43,low
1657133381697,8.0,8,8,low
1655995720347,23.0,23,23,low
1658341464010,7.0,7,7,low
1655982282462,61.0,61,61,medium
1657396198618,7.0,7,7,low
1656602427882,145.0,145,145,medium
1655929910252,218.0,218,218,high
1656118243713,434.0,434,434,high
1655933227088,150.0,150,150,medium
1656407188654,166.0,166,166,high
1656314567499,18.0,18,18,low
1658428955775,7.0,7,7,low
1657311305539,43.0,43,43,low
1656058454478,8.0,8,8,low
1656110596560,161.0,161,161,high
1656154408544,6.0,6,6,low
1656306229998,34.0,34,34,low
1655889198380,151.0,151,151,high
1658371198461,43.0,43,43,low
1658290078188,43.0,43,43,low
1656143628992,121.0,121,121,medium
1656198666136,219.0,219,219,high
1658363465645,43.0,43,43,low
1656460515267,18.0,18,18,low
1656130189048,144.0,144,144,medium
1658402198683,28.0,28,28,low
1656274230396,27.0,27,27,low
1657197138536,30.0,30,30,low
1656400830229,46.0,46,46,low
1658438883422,43.0,43,43,low
1656289160849,6.0,6,6,low
1658655165393,7.0,7,7,low
1656525285468,58.0,58,58,medium
1655930912758,6.0,6,6,low
1655913904715,175.0,175,175,high
1656040459989,62.0,62,62,medium
1656112543469,8.0,8,8,low
1656344907565,109.0,109,109,medium
1656343842923,232.0,232,232,high
1656597790869,454.0,454,454,high
1657378937366,7.0,7,7,low
1655967319732,119.0,119,119,medium
1658407772317,7.0,7,7,low
1656610417015,64.0,64,64,medium
1658607440121,43.0,43,43,low
1656159591060,418.0,418,418,high
1656270558298,381.0,381,381,high
1656268247314,249.0,249,249,high
1656223277029,34.0,34,34,low
1656154596620,92.0,92,92,medium
1657228922124,7.0,7,7,low
1656584602935,8.0,8,8,low
1657109624325,30.0,30,30,low
1657096312408,62.0,62,62,medium
1656284785753,111.0,111,111,medium
1656230852958,46.0,46,46,low
1657141459711,43.0,43,43,low
1655949199418,166.0,166,166,high
1656460231410,283.0,283,283,high
1656414156710,112.0,112,112,medium
1657145645804,43.0,43,43,low
1655946564436,15.0,15,15,low
1656371269703,173.0,173,173,high
1656341463103,27.0,27,27,low
1659706286202,187.0,187,187,high
1657309116146,7.0,7,7,low
1658569764809,7.0,7,7,low
1656446328743,72.0,72,72,medium
1656593499212,429.0,429,429,high
1656167997053,186.0,186,186,high
1656130818655,175.0,175,175,high
1658700770984,43.0,43,43,low
1658407087618,7.0,7,7,low
1656147186450,108.0,108,108,medium
1658350632431,7.0,7,7,low
1656305008587,495.0,495,495,high
1658355977554,37.0,37,37,low
1658299239085,7.0,7,7,low
1657277818769,7.0,7,7,low
1657127726644,468.0,468,468,high
1656157074236,271.0,271,271,high
1656339248526,33.0,33,33,low
1655934384882,235.0,235,235,high
1655904998632,36.0,36,36,low
1655961162655,113.0,113,113,medium
1656123032926,354.0,354,354,high
1656321181095,30.0,30,30,low
1655976389151,6.0,6,6,low
1656352032250,126.0,126,126,medium
1656283236438,129.0,129,129,medium
1656057018749,140.0,140,140,medium
1657281467090,30.0,30,30,low
1658436236622,43.0,43,43,low
1656300525950,29.0,29,29,low
1657128887808,257.0,257,257,high
1656078665000,8.0,8,8,low
1656418718376,34.0,34,34,low
1656143303305,36.0,36,36,low
1657169125269,6.0,6,6,low
1655971954185,94.0,94,94,medium
1657132180618,56.0,56,56,medium
1656205327762,446.0,446,446,high
1656031848441,8.0,8,8,low
1657119008841,178.0,178,178,high
1658331830564,7.0,7,7,low
1655914134214,120.0,120,120,medium
1655988482141,54.0,54,54,medium
1656124285668,26.0,26,26,low
1657222688933,257.0,257,257,high
1656265080982,200.0,200,200,high
1658260061507,20.0,20,20,low
1656179244029,52.0,52,52,medium
1658499119928,7.0,7,7,low
1656245542329,92.0,92,92,medium
1658590723941,43.0,43,43,low
1656082564574,93.0,93,93,medium
1656260274683,77.0,77,77,medium
1659091834191,257.0,257,257,high
1656294528805,89.0,89,89,medium
1655967360734,36.0,36,36,low
1658332356770,187.0,187,187,high
1656387330644,198.0,198,198,high
1657232579229,7.0,7,7,low
1659175892403,184.0,184,184,high
1656062161642,269.0,269,269,high
1656041024365,51.0,51,51,medium
1656551824992,75.0,75,75,medium
1656020488366,108.0,108,108,medium
1655916762916,151.0,151,151,high
1657114713019,529.0,529,529,high
1657164803904,187.0,187,187,high
1656601478675,350.0,350,350,high
1657126868113,187.0,187,187,high
1655936911271,225.0,225,225,high
1657260812298,7.0,7,7,low
1656586654954,234.0,234,234,high
1660266336567,187.0,187,187,high
1657167183086,166.0,166,166,high
1656013154430,174.0,174,174,high
1656529936630,32.0,32,32,low
1657376787656,187.0,187,187,high
1659093593735,43.0,43,43,low
1658583074901,7.0,7,7,low
1656214451302,21.0,21,21,low
1656165104222,13.0,13,13,low
1657253232536,7.0,7,7,low
1656334641747,61.0,61,61,medium
1656300694433,35.0,35,35,low
1657339081863,30.0,30,30,low
1656545816656,52.0,52,52,medium
1655936156900,157.0,157,157,high
1658497992089,43.0,43,43,low
1659909134389,43.0,43,43,low
1657224365427,257.0,257,257,high
1656516902300,225.0,225,225,high
1658337984813,7.0,7,7,low
1656181794001,91.0,91,91,medium
1655991811452,8.0,8,8,low
1658492121013,43.0,43,43,low
1655956976331,157.0,157,157,high
1656395626304,68.0,68,68,medium
1657170112709,166.0,166,166,high
1656465038198,84.0,84,84,medium
1656126958433,166.0,166,166,high
1656058300462,33.0,33,33,low
1657335213902,7.0,7,7,low
1656204667006,171.0,171,171,high
1655965886216,33.0,33,33,low
1658470377187,187.0,187,187,high
1658504475610,134.0,134,134,medium
1656000463092,28.0,28,28,low
1656205998365,11.0,11,11,low
1655921439572,142.0,142,142,medium
1655922949144,30.0,30,30,low
1656465358030,17.0,17,17,low
1657258398556,8.0,8,8,low
1655912094060,146.0,146,146,medium
1656152003899,55.0,55,55,medium
1658567087014,7.0,7,7,low
1656300486457,97.0,97,97,medium
1657199680913,30.0,30,30,low
1656105438950,66.0,66,66,medium
1657424828879,7.0,7,7,low
1656238157165,367.0,367,367,high
1656067414354,181.0,181,181,high
1656186887250,66.0,66,66,medium
1656481525882,6.0,6,6,low
1656146705938,17.0,17,17,low
1655994914109,52.0,52,52,medium
1655988907093,104.0,104,104,medium
1656116077334,28.0,28,28,low
1656362444161,16.0,16,16,low
1655974630555,68.0,68,68,medium
1658480493872,43.0,43,43,low
1658319671632,7.0,7,7,low
1656554107168,70.0,70,70,medium
1658326940814,43.0,43,43,low
1656525351031,26.0,26,26,low
1658522431075,43.0,43,43,low
1656612541948,55.0,55,55,medium
1656411169479,19.0,19,19,low
1656466995314,263.0,263,263,high
1656336635784,21.0,21,21,low
1656408151818,36.0,36,36,low
1656193838740,44.0,44,44,low
1656590026880,197.0,197,197,high
1657333241467,19.0,19,19,low
1656223229728,30.0,30,30,low
1656135341171,147.0,146,148,medium
1657193428279,30.0,30,30,low
1655931764583,27.0,27,27,low
1656076999679,17.0,17,17,low
1655995241431,29.0,29,29,low
1656592668170,72.0,72,72,medium
1658382879092,43.0,43,43,low
1656032052932,120.0,120,120,medium
1659064925390,43.0,43,43,low
1656560234954,50.0,50,50,medium
1656169388008,29.0,29,29,low
1658338878121,43.0,43,43,low
1658531106778,7.0,7,7,low
1655928654086,46.0,46,46,low
1656351419316,18.0,18,18,low
1659029335276,7.0,7,7,low
1658472735629,43.0,43,43,low
1657316797090,154.0,154,154,high
1656097251314,21.0,21,21,low
1656151448139,286.0,286,286,high
1655904394619,150.0,150,150,medium
1656544227620,8.0,8,8,low
1656309439335,8.0,8,8,low
1656009614959,100.0,100,100,medium
1657154448304,64.0,64,64,medium
1656574155973,17.0,17,17,low
1656041582385,107.0,107,107,medium
1657170575874,207.0,207,207,high
1656588161563,34.0,34,34,low
1658553455814,7.0,7,7,low
1655904210757,64.0,64,64,medium
1657415736247,43.0,43,43,low
1655916171225,150.0,150,150,medium
1656538612786,6.0,6,6,low
1656490314057,254.0,254,254,high
1657133383657,7.0,7,7,low
1658514180481,187.0,187,187,high
1658935329288,7.0,7,7,low
1656259020164,137.0,137,137,medium
1658850871210,41.0,37,49,low
1657295877418,257.0,257,257,high
1656237595338,68.0,68,68,medium
1656140200807,52.0,52,52,medium
1656195287292,23.0,23,23,low
1658401058889,257.0,257,257,high
1658363619315,43.0,43,43,low
1656255233126,121.0,121,121,medium
1656019954179,736.0,736,736,high
1657405766924,7.0,7,7,low
1657417538050,7.0,7,7,low
1656154979464,45.0,45,45,low
1656376508624,192.0,192,192,high
1656368455553,128.0,128,128,medium
1657179828956,7.0,7,7,low
1655915025584,113.0,113,113,medium
1655992105207,401.0,401,401,high
1658662196020,43.0,43,43,low
1658725374087,43.0,43,43,low
1656497104188,83.0,83,83,medium
1655999508331,101.0,101,101,medium
1658894493500,43.0,43,43,low
1656120119939,169.0,169,169,high
1657353957583,43.0,43,43,low
1655948711535,130.0,130,130,medium
1656600312140,22.0,22,22,low
1656389391912,87.0,87,87,medium
1656270306008,54.0,54,54,medium
1656214031584,77.0,77,77,medium
1657235200746,7.0,7,7,low
1655928253485,207.0,207,207,high
1658292746328,174.0,174,174,high
1657348068012,43.0,43,43,low
1656304877878,8.0,8,8,low
1656357427330,39.0,39,39,low
1655935635553,92.0,92,92,medium
1657198893834,7.0,7,7,low
1657163415396,7.0,7,7,low
1656234115444,25.0,25,25,low
1658294296471,187.0,187,187,high
1655956856613,101.0,101,101,medium
1656383081442,27.0,27,27,low
1656125135455,62.0,62,62,medium
1656617075494,62.0,62,62,medium
1657239051951,7.0,7,7,low
1659295026057,43.0,43,43,low
1657157981979,92.0,92,92,medium
1657089860652,16.0,16,16,low
1657124496280,170.0,170,170,high
1656258635144,156.0,156,156,high
1655943159373,38.0,38,38,low
1656290017034,21.0,21,21,low
1656363396843,277.0,277,277,high
1655955982610,249.0,249,249,high
1656261803847,21.0,21,21,low
1655917040262,100.0,100,100,medium
1658592161200,7.0,7,7,low
1657283658790,166.0,166,166,high
1656497729403,74.0,74,74,medium
1656135921433,529.0,529,529,high
1656437713329,89.0,89,89,medium
1656217338319,14.0,14,14,low
1656315131145,180.0,180,180,high
1656461633643,19.0,19,19,low
1656374993045,113.0,113,113,medium
1658977071733,187.0,187,187,high
1656063874103,23.0,23,23,low
1656363190117,236.0,236,236,high
1656081771397,17.0,17,17,low
1656171430571,31.0,31,31,low
1655929294143,87.0,87,87,medium
1657123013858,257.0,257,257,high
1658390780099,257.0,257,257,high
1656516618405,66.0,66,66,medium
1655960818861,32.0,32,32,low
1656137718591,108.0,108,108,medium
1657263378869,43.0,43,43,low
1658536969455,43.0,43,43,low
1655966336388,23.0,23,23,low
1656059738371,35.0,35,35,low
1657133748772,43.0,43,43,low
1656379857645,23.0,23,23,low
1656435396570,84.0,84,84,medium
1658453819279,7.0,7,7,low
1656101290040,124.0,124,124,medium
1658449496895,109.0,109,109,medium
1655987554872,225.0,225,225,high
1658325260580,7.0,7,7,low
1655956830054,93.0,93,93,medium
1656365618063,166.0,166,166,high
1656026721242,159.0,159,159,high
1656437202424,89.0,89,89,medium
1656589241361,50.0,50,50,medium
1655969184509,166.0,166,166,high
1656063044692,49.0,49,49,low
1656561722022,36.0,36,36,low
1656009940941,19.0,19,19,low
1656544574755,200.0,200,200,high
1658435616112,187.0,187,187,high
1656583050009,83.0,83,83,medium
1657084441339,8.0,8,8,low
1656618294525,32.0,32,32,low
1656107137081,92.0,92,92,medium
1656392474976,40.0,40,40,low
1657345403613,7.0,7,7,low
1656568888454,23.0,23,23,low
1657250080560,7.0,7,7,low
1656005428308,217.0,217,217,high
1656102658469,355.0,355,355,high
1656344413280,8.0,8,8,low
1655963635448,175.0,175,175,high
1656122306672,30.0,30,30,low
1656552092203,38.0,38,38,low
1656127840654,207.0,207,207,high
1656438218822,15.0,15,15,low
1655968080755,161.0,161,161,high
1656569758393,55.0,55,55,medium
1657244430741,30.0,30,30,low
1657290913064,7.0,7,7,low
1656373998121,39.0,39,39,low
1656414765538,466.0,466,466,high
1656306678937,68.0,68,68,medium
1656211236702,68.0,68,68,medium
1657110313317,55.0,55,55,medium
1656502993261,6.0,6,6,low
1656579242671,199.0,199,199,high
1656041613081,7.0,7,7,low
1656170509892,124.0,124,124,medium
1657407225665,257.0,257,257,high
1655972691920,279.0,279,279,high
1656536452091,52.0,52,52,medium
1658489400966,122.0,122,122,medium
1659233608554,43.0,43,43,low
1656617209740,346.0,346,346,high
1657271582078,7.0,7,7,low
1656577741936,74.0,74,74,medium
1655956509255,121.0,121,121,medium
1656188005595,62.0,62,62,medium
1658571769984,43.0,43,43,low
1656033298289,281.0,281,281,high
1657205364117,166.0,166,166,high
1655980128192,138.0,138,138,medium
1656062854069,202.0,202,202,high
1656324394927,65.0,65,65,medium
1656128019517,97.0,97,97,medium
1656584751196,55.0,55,55,medium
1655985687906,86.0,86,86,medium
1655992874700,109.0,109,109,medium
1655990637760,345.0,345,345,high
1656433262630,267.0,267,267,high
1658451488689,187.0,187,187,high
1656291977930,87.0,87,87,medium
1655975009606,348.0,348,348,high
1657150840197,30.0,30,30,low
1657231713340,30.0,30,30,low
1658422411900,7.0,7,7,low
1656123251946,65.0,65,65,medium
1657401675344,7.0,7,7,low
1656162318754,18.0,18,18,low
1656248091246,14.0,14,14,low
1656316859595,98.0,98,98,medium
1657268617885,30.0,30,30,low
1656121133638,165.0,165,165,high
1656153049682,78.0,78,78,medium
1658560352686,43.0,43,43,low
1656221683362,171.0,171,171,high
1656116710528,226.0,226,226,high
1656353652221,54.0,54,54,medium
1658434032813,43.0,43,43,low
1656574003268,436.0,436,436,high
1655980247275,269.0,269,269,high
1655936835948,175.0,175,175,high
1655979446170,84.0,84,84,medium
1657442216294,43.0,43,43,low
1655953845533,48.0,48,48,low
1657232572226,26.0,26,26,low
1658954014257,7.0,7,7,low
1658406309751,7.0,7,7,low
1658777859086,43.0,43,43,low
1655920323287,164.0,164,164,high
1657253438412,187.0,187,187,high
1658355889000,15.0,15,15,low
1656223825376,26.0,26,26,low
1656021855734,257.0,257,257,high
1657309927802,7.0,7,7,low
1656561019283,28.0,28,28,low
1656302891687,72.0,72,72,medium
1656218882466,286.0,286,286,high
1656255916126,210.0,210,210,high
1656157241008,119.0,119,119,medium
1656127360172,15.0,15,15,low
1657425043200,7.0,7,7,low
1656252519409,54.0,54,54,medium
1657379676336,43.0,43,43,low
1656135265934,49.0,49,49,low
1656424161449,166.0,166,166,high
1658888528483,7.0,7,7,low
1656003532370,250.0,250,250,high
1657126788234,7.0,7,7,low
1657188111660,30.0,30,30,low
1658777087789,43.0,43,43,low
1656088018067,114.0,114,114,medium
1658927603038,7.0,7,7,low
1656587618957,219.0,219,219,high
1656132478098,41.0,41,41,low
1656016948950,15.0,15,15,low
1656164610194,110.0,110,110,medium
1658726920337,186.0,186,186,high
1656438777955,25.0,25,25,low
1657088863668,7.0,7,7,low
1656411737041,37.0,37,37,low
1655957278954,286.0,286,286,high
1656374286389,263.0,263,263,high
1656130782153,6.0,6,6,low
1656046439731,100.0,100,100,medium
1656534028063,7.0,7,7,low
1656306192332,8.0,8,8,low
1655906942196,81.0,81,81,medium
1656184221582,67.0,67,67,medium
1656555074249,217.0,217,217,high
1656556876232,43.0,43,43,low
1658437604259,43.0,43,43,low
1656428716505,114.0,114,114,medium
1656358131716,43.0,43,43,low
1656307980345,53.0,53,53,medium
1657245847889,130.0,130,130,medium
1658478394139,7.0,7,7,low
1655943255472,15.0,15,15,low
1656303484932,196.0,196,196,high
1657077118299,39.0,39,39,low
1657321911746,187.0,187,187,high
1656253025164,47.0,47,47,low
1656179109338,166.0,166,166,high
1658486840551,43.0,43,43,low
1656182643549,37.0,37,37,low
1656325974182,46.0,46,46,low
1656033469934,44.0,44,44,low
1656376429626,121.0,121,121,medium
1656043141239,24.0,24,24,low
1656071739132,110.0,110,110,medium
1657117102278,257.0,257,257,high
1658382093562,7.0,7,7,low
1657309951475,92.0,92,92,medium
1655938170927,37.0,37,37,low
1656550410820,130.0,130,130,medium
1657253014427,257.0,257,257,high
